Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Reorder Point,Auto Reorder,Reorder Quantity
ORD1341,30-01-2023,31-01-2023,CUST1148,Megha Sangha,Consumer,PROD1012,Mouse,Electronics,West,Gujarat,Muzaffarnagar,4,6429,20,20572.8,4008.17,4540.12,Net Banking,Delivered,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1342,17-05-2025,21-05-2025,CUST1145,Diya Kulkarni,Home Office,PROD1011,Keyboard,Electronics,West,Himachal Pradesh,Kota,8,4734,0,37872.0,2786.2,15582.4,Cash,Returned,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,45,23,No,0
ORD1343,16-08-2024,23-08-2024,CUST1271,Elijah Bobal,Corporate,PROD1008,File Folder,Office Supplies,North,Tamil Nadu,Bally,2,1640,20,2624.0,1112.22,399.56,Cash,Returned,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1344,17-11-2024,24-11-2024,CUST1196,Indrajit Chopra,Consumer,PROD1001,Study Table,Furniture,South,Uttar Pradesh,Bhiwandi,9,4700,0,42300.0,3230.55,13225.05,Cash,Cancelled,Wali-Choudhry,gaurika24@banerjee.org,94,28,No,0
ORD1345,16-05-2025,18-05-2025,CUST1129,Vritti Deep,Home Office,PROD1016,Cooking Oil,Grocery,West,Assam,Ichalkaranji,8,4479,5,34040.4,2868.85,11089.6,Cash,Delivered,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1346,11-04-2025,13-04-2025,CUST1193,Zilmil Rau,Consumer,PROD1004,Dining Table,Furniture,West,Odisha,Kavali,1,13253,5,12590.35,4559.47,8030.88,Credit Card,Returned,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,53,23,No,0
ORD1347,17-04-2023,18-04-2023,CUST1255,Samuel Bali,Consumer,PROD1013,Headphones,Electronics,North,Manipur,Machilipatnam,6,5858,20,28118.4,3406.43,7679.82,Net Banking,Returned,Hari-Sehgal,harishrege@karpe.net,41,24,No,0
ORD1348,17-01-2024,24-01-2024,CUST1055,Bhavani Kapur,Home Office,PROD1015,Rice Bag,Grocery,South,Sikkim,South Dumdum,9,11182,20,80510.4,8707.28,2144.88,Cash,Delivered,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1349,23-02-2024,26-02-2024,CUST1264,Eesha Chowdhury,Home Office,PROD1015,Rice Bag,Grocery,East,Karnataka,Ambattur,7,11182,20,62619.2,8707.28,1668.24,Cash,Delivered,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1350,27-11-2025,03-12-2025,CUST1160,Balveer Nayar,Consumer,PROD1000,Office Chairs,Furniture,North,Odisha,Sikar,8,10918,0,87344.0,4093.13,54598.96,Cash,Returned,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,11,32,Yes,50
ORD1351,28-08-2025,03-09-2025,CUST1024,Vasana Viswanathan,Home Office,PROD1007,Stapler,Office Supplies,East,Odisha,Ludhiana,4,10905,5,41439.0,8458.2,7606.2,Credit Card,Returned,Ben Ltd,gunbir50@kuruvilla.com,14,31,Yes,34
ORD1352,03-09-2024,06-09-2024,CUST1100,Vedika Chana,Consumer,PROD1016,Cooking Oil,Grocery,South,Karnataka,Nandyal,4,4479,20,14332.8,2868.85,2857.4,Cash,Pending,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1353,06-10-2023,10-10-2023,CUST1229,Aayush Parikh,Consumer,PROD1013,Headphones,Electronics,South,Karnataka,Indore,6,5858,5,33390.6,3406.43,12952.02,Cash,Returned,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1354,08-02-2023,09-02-2023,CUST1298,Saumya Badal,Corporate,PROD1007,Stapler,Office Supplies,North,Haryana,Mirzapur,6,10905,5,62158.5,8458.2,11409.3,Cash,Returned,Raval-Sani,bariaodika@sane.com,14,31,Yes,34
ORD1355,06-05-2025,10-05-2025,CUST1076,Oeshi Goda,Corporate,PROD1008,File Folder,Office Supplies,North,Arunachal Pradesh,Jaunpur,1,1640,20,1312.0,1112.22,199.78,Credit Card,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1356,13-10-2024,20-10-2024,CUST1257,Reva Mand,Home Office,PROD1010,Laptop,Electronics,North,Odisha,Madanapalle,2,6866,0,13732.0,3602.05,6527.9,Credit Card,Pending,Bal-Goel,banikgautam@kuruvilla.net,15,31,Yes,41
ORD1357,06-09-2023,12-09-2023,CUST1245,Lopa Gade,Home Office,PROD1015,Rice Bag,Grocery,East,Maharashtra,Ambala,7,11182,15,66532.9,8707.28,5581.94,Credit Card,Pending,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1358,29-01-2024,04-02-2024,CUST1194,Gopal Subramanian,Home Office,PROD1001,Study Table,Furniture,South,Assam,Sambhal,2,4700,20,7520.0,3230.55,1058.9,Credit Card,Pending,Kulkarni Ltd,pallavi25@sarma-minhas.com,94,28,No,0
ORD1359,04-08-2024,09-08-2024,CUST1133,Wazir Andra,Home Office,PROD1016,Cooking Oil,Grocery,East,Mizoram,Hazaribagh,3,4479,10,12093.3,2868.85,3486.75,Net Banking,Pending,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1360,25-06-2023,29-06-2023,CUST1060,Yatin Lala,Home Office,PROD1006,Notebook,Office Supplies,North,Kerala,Indore,9,12362,5,105695.1,4997.68,60715.98,Credit Card,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,100,24,No,0
ORD1361,19-07-2024,24-07-2024,CUST1260,Harsh Kohli,Corporate,PROD1014,Monitor,Electronics,North,Kerala,Chandrapur,4,7430,0,29720.0,2466.9,19852.4,Credit Card,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,55,27,No,0
ORD1362,30-06-2023,07-07-2023,CUST1045,Luke Misra,Consumer,PROD1002,Sofa,Furniture,North,Bihar,Alwar,1,10208,15,8676.8,6313.28,2363.52,Net Banking,Cancelled,Srivastava Ltd,viraj89@shan.net,86,19,No,0
ORD1363,06-08-2025,12-08-2025,CUST1045,Luke Misra,Consumer,PROD1010,Laptop,Electronics,East,Bihar,Alwar,4,6866,10,24717.6,3602.05,10309.4,Credit Card,Pending,Buch and Sons,balizaitra@chada.info,15,31,Yes,41
ORD1364,06-05-2024,13-05-2024,CUST1036,Aarini Nazareth,Home Office,PROD1016,Cooking Oil,Grocery,North,Arunachal Pradesh,Kishanganj,1,4479,15,3807.15,2868.85,938.3,Net Banking,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1365,15-01-2024,21-01-2024,CUST1297,Arjun Murthy,Corporate,PROD1007,Stapler,Office Supplies,West,Nagaland,Junagadh,8,10905,15,74154.0,8458.2,6488.4,Cash,Delivered,Raval-Sani,bariaodika@sane.com,14,31,Yes,34
ORD1366,06-08-2023,10-08-2023,CUST1045,Luke Misra,Consumer,PROD1010,Laptop,Electronics,East,Bihar,Alwar,4,6866,10,24717.6,3602.05,10309.4,Credit Card,Returned,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1367,18-09-2025,21-09-2025,CUST1292,Yasti Menon,Corporate,PROD1012,Mouse,Electronics,East,Andhra Pradesh,Hosur,1,6429,0,6429.0,4008.17,2420.83,Net Banking,Cancelled,Hari-Sehgal,harishrege@karpe.net,76,29,No,0
ORD1368,17-11-2025,22-11-2025,CUST1042,Krish Arya,Corporate,PROD1015,Rice Bag,Grocery,North,West Bengal,Korba,6,11182,20,53673.6,8707.28,1429.92,Cash,Returned,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1369,30-04-2024,04-05-2024,CUST1136,Nirja Ganguly,Corporate,PROD1008,File Folder,Office Supplies,West,Chhattisgarh,Chennai,5,1640,10,7380.0,1112.22,1818.9,Cash,Cancelled,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1370,12-01-2024,18-01-2024,CUST1217,Ekapad Sachar,Corporate,PROD1014,Monitor,Electronics,South,Sikkim,Ghaziabad,10,7430,15,63155.0,2466.9,38486.0,Credit Card,Pending,Bal-Goel,banikgautam@kuruvilla.net,55,27,No,0
ORD1371,04-02-2023,06-02-2023,CUST1287,Brijesh Bakshi,Consumer,PROD1008,File Folder,Office Supplies,North,Uttar Pradesh,Howrah,5,1640,10,7380.0,1112.22,1818.9,Cash,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,87,28,No,0
ORD1372,03-06-2024,07-06-2024,CUST1168,Aayush Setty,Home Office,PROD1014,Monitor,Electronics,South,Andhra Pradesh,Nagercoil,10,7430,5,70585.0,2466.9,45916.0,UPI,Cancelled,Hari-Sehgal,harishrege@karpe.net,55,27,No,0
ORD1373,13-11-2023,20-11-2023,CUST1294,Ekiya Loyal,Consumer,PROD1006,Notebook,Office Supplies,North,Assam,Chandrapur,10,12362,15,105077.0,4997.68,55100.2,Net Banking,Cancelled,Ben Ltd,gunbir50@kuruvilla.com,100,24,No,0
ORD1374,14-01-2023,15-01-2023,CUST1037,Luke Keer,Corporate,PROD1008,File Folder,Office Supplies,West,Manipur,Anantapur,5,1640,15,6970.0,1112.22,1408.9,UPI,Pending,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,87,28,No,0
ORD1375,30-08-2025,31-08-2025,CUST1078,Amrita Narayan,Home Office,PROD1008,File Folder,Office Supplies,West,Punjab,Bhalswa Jahangir Pur,2,1640,10,2952.0,1112.22,727.56,Net Banking,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1376,19-10-2023,24-10-2023,CUST1268,Dakshesh Rastogi,Home Office,PROD1007,Stapler,Office Supplies,North,Arunachal Pradesh,Vijayanagaram,9,10905,20,78516.0,8458.2,2392.2,Net Banking,Returned,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,14,31,Yes,34
ORD1377,28-01-2023,02-02-2023,CUST1168,Aayush Setty,Home Office,PROD1009,Calculator,Office Supplies,South,Andhra Pradesh,Nagercoil,3,14475,0,43425.0,10128.45,13039.65,UPI,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1378,23-03-2024,24-03-2024,CUST1028,Gaurav Tara,Consumer,PROD1010,Laptop,Electronics,East,Meghalaya,Patiala,10,6866,20,54928.0,3602.05,18907.5,Net Banking,Delivered,Buch and Sons,balizaitra@chada.info,15,31,Yes,41
ORD1379,11-07-2024,16-07-2024,CUST1167,Pallavi Mishra,Home Office,PROD1002,Sofa,Furniture,East,Uttarakhand,Ozhukarai,10,10208,5,96976.0,6313.28,33843.2,Credit Card,Pending,Wali-Choudhry,gaurika24@banerjee.org,86,19,No,0
ORD1380,05-02-2025,09-02-2025,CUST1042,Krish Arya,Corporate,PROD1015,Rice Bag,Grocery,East,West Bengal,Korba,3,11182,15,28514.1,8707.28,2392.26,UPI,Pending,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1381,19-04-2023,23-04-2023,CUST1090,Jagat Golla,Consumer,PROD1012,Mouse,Electronics,West,Telangana,Jaipur,5,6429,15,27323.25,4008.17,7282.4,Cash,Delivered,Bawa LLC,xpant@nadkarni.com,76,29,No,0
ORD1382,20-06-2024,24-06-2024,CUST1298,Saumya Badal,Corporate,PROD1004,Dining Table,Furniture,East,Haryana,Mirzapur,7,13253,5,88132.45,4559.47,56216.16,Net Banking,Delivered,Khosla and Sons,bhagatcaleb@gaba-ravi.com,53,23,No,0
ORD1383,10-04-2024,14-04-2024,CUST1217,Ekapad Sachar,Corporate,PROD1001,Study Table,Furniture,East,Sikkim,Ghaziabad,5,4700,20,18800.0,3230.55,2647.25,Credit Card,Delivered,Kulkarni Ltd,pallavi25@sarma-minhas.com,94,28,No,0
ORD1384,13-11-2023,18-11-2023,CUST1022,Logan Ramaswamy,Home Office,PROD1015,Rice Bag,Grocery,East,Odisha,Nangloi Jat,5,11182,0,55910.0,8707.28,12373.6,Credit Card,Returned,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,15,28,Yes,49
ORD1385,03-01-2023,10-01-2023,CUST1280,Pranav Kuruvilla,Home Office,PROD1006,Notebook,Office Supplies,South,Jharkhand,Nellore,3,12362,15,31523.1,4997.68,16530.06,UPI,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,100,24,No,0
ORD1386,27-09-2025,04-10-2025,CUST1151,Praneel Bhandari,Consumer,PROD1002,Sofa,Furniture,East,Uttarakhand,Satara,6,10208,15,52060.8,6313.28,14181.12,UPI,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,86,19,No,0
ORD1387,20-01-2023,22-01-2023,CUST1165,Abha Zachariah,Consumer,PROD1006,Notebook,Office Supplies,South,Goa,Parbhani,5,12362,20,49448.0,4997.68,24459.6,UPI,Returned,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1388,09-07-2024,15-07-2024,CUST1069,Harita Lalla,Home Office,PROD1016,Cooking Oil,Grocery,West,Jharkhand,Shivpuri,4,4479,15,15228.6,2868.85,3753.2,Credit Card,Pending,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1389,04-05-2025,09-05-2025,CUST1026,Zaitra Mitra,Home Office,PROD1012,Mouse,Electronics,South,West Bengal,Coimbatore,9,6429,15,49181.85,4008.17,13108.32,UPI,Delivered,Bal-Goel,banikgautam@kuruvilla.net,76,29,No,0
ORD1390,12-03-2025,19-03-2025,CUST1022,Logan Ramaswamy,Home Office,PROD1003,Bookshelf,Furniture,East,Odisha,Nangloi Jat,3,12860,10,34722.0,8267.37,9919.89,Net Banking,Returned,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,69,21,No,0
ORD1391,16-10-2024,20-10-2024,CUST1053,Radhika Muni,Home Office,PROD1008,File Folder,Office Supplies,South,Arunachal Pradesh,Bhiwani,2,1640,15,2788.0,1112.22,563.56,UPI,Returned,Swaminathan PLC,jaichopra@nadig-dube.net,87,28,No,0
ORD1392,04-06-2023,11-06-2023,CUST1164,Laksh Prasad,Consumer,PROD1016,Cooking Oil,Grocery,North,Goa,Salem,4,4479,15,15228.6,2868.85,3753.2,Cash,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1393,13-02-2025,17-02-2025,CUST1277,Hemang Kapur,Consumer,PROD1005,Pen,Office Supplies,South,Haryana,Guntakal,1,5109,20,4087.2,1994.08,2093.12,Cash,Cancelled,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,76,18,No,0
ORD1394,15-04-2024,19-04-2024,CUST1144,Tarak Krishnan,Corporate,PROD1016,Cooking Oil,Grocery,West,Uttar Pradesh,Adoni,9,4479,0,40311.0,2868.85,14491.35,Credit Card,Returned,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1395,07-05-2025,14-05-2025,CUST1139,Wakeeta Date,Home Office,PROD1002,Sofa,Furniture,East,Goa,Begusarai,2,10208,15,17353.6,6313.28,4727.04,Cash,Returned,Srivastava Ltd,viraj89@shan.net,86,19,No,0
ORD1396,28-10-2024,30-10-2024,CUST1000,Kai Ahluwalia,Consumer,PROD1002,Sofa,Furniture,North,Himachal Pradesh,Serampore,10,10208,15,86768.0,6313.28,23635.2,Credit Card,Cancelled,Khosla and Sons,bhagatcaleb@gaba-ravi.com,86,19,No,0
ORD1397,11-02-2023,12-02-2023,CUST1032,Ekbal Chokshi,Home Office,PROD1015,Rice Bag,Grocery,South,Karnataka,Amravati,4,11182,5,42491.6,8707.28,7662.48,Net Banking,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1398,06-08-2023,12-08-2023,CUST1127,Girindra Khatri,Consumer,PROD1014,Monitor,Electronics,South,Gujarat,Chinsurah,5,7430,5,35292.5,2466.9,22958.0,Cash,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,55,27,No,0
ORD1399,03-01-2023,04-01-2023,CUST1185,Gaurika Kohli,Consumer,PROD1013,Headphones,Electronics,South,Gujarat,Durgapur,2,5858,5,11130.2,3406.43,4317.34,Net Banking,Delivered,Buch and Sons,balizaitra@chada.info,41,24,No,0
ORD1400,22-10-2024,26-10-2024,CUST1209,Zehaan Seth,Corporate,PROD1012,Mouse,Electronics,North,Rajasthan,Gudivada,8,6429,0,51432.0,4008.17,19366.64,Credit Card,Delivered,Bal-Goel,banikgautam@kuruvilla.net,76,29,No,0
ORD1401,03-06-2023,09-06-2023,CUST1147,Manthan Char,Consumer,PROD1016,Cooking Oil,Grocery,North,Mizoram,Rohtak,1,4479,20,3583.2,2868.85,714.35,UPI,Delivered,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1402,27-02-2023,06-03-2023,CUST1145,Diya Kulkarni,Home Office,PROD1016,Cooking Oil,Grocery,West,Himachal Pradesh,Kota,10,4479,5,42550.5,2868.85,13862.0,UPI,Pending,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1403,18-03-2023,22-03-2023,CUST1082,Varsha Panchal,Corporate,PROD1016,Cooking Oil,Grocery,East,Tripura,Morena,1,4479,15,3807.15,2868.85,938.3,UPI,Returned,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1404,25-02-2024,03-03-2024,CUST1232,Yuvraj Desai,Home Office,PROD1015,Rice Bag,Grocery,East,Manipur,Sultan Pur Majra,4,11182,15,38018.8,8707.28,3189.68,Cash,Pending,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1405,17-01-2024,18-01-2024,CUST1027,Meera Dada,Home Office,PROD1011,Keyboard,Electronics,South,Rajasthan,Nagercoil,8,4734,0,37872.0,2786.2,15582.4,Credit Card,Returned,Buch and Sons,balizaitra@chada.info,45,23,No,0
ORD1406,25-02-2023,27-02-2023,CUST1125,Kamala Uppal,Corporate,PROD1002,Sofa,Furniture,South,Tamil Nadu,Jamalpur,7,10208,20,57164.8,6313.28,12971.84,Credit Card,Cancelled,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,86,19,No,0
ORD1407,14-09-2024,17-09-2024,CUST1058,Ranbir Kar,Corporate,PROD1005,Pen,Office Supplies,North,Assam,Vasai-Virar,4,5109,5,19414.2,1994.08,11437.88,UPI,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1408,23-08-2024,29-08-2024,CUST1291,Anthony Kanda,Home Office,PROD1000,Office Chairs,Furniture,East,Goa,Kochi,7,10918,20,61140.8,4093.13,32488.89,Credit Card,Pending,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1409,11-10-2025,16-10-2025,CUST1249,Rayaan Thaman,Corporate,PROD1003,Bookshelf,Furniture,North,Madhya Pradesh,Sirsa,5,12860,20,51440.0,8267.37,10103.15,Net Banking,Returned,Srivastava Ltd,viraj89@shan.net,69,21,No,0
ORD1410,21-12-2025,22-12-2025,CUST1152,Zehaan Ray,Corporate,PROD1006,Notebook,Office Supplies,East,Gujarat,Sambhal,10,12362,20,98896.0,4997.68,48919.2,Cash,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,100,24,No,0
ORD1411,11-03-2023,15-03-2023,CUST1069,Harita Lalla,Home Office,PROD1006,Notebook,Office Supplies,West,Jharkhand,Shivpuri,5,12362,20,49448.0,4997.68,24459.6,Cash,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1412,30-04-2025,02-05-2025,CUST1285,Aadi Varty,Home Office,PROD1010,Laptop,Electronics,East,Meghalaya,Madhyamgram,3,6866,5,19568.1,3602.05,8761.95,Cash,Cancelled,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1413,14-04-2024,21-04-2024,CUST1192,Wakeeta Dasgupta,Home Office,PROD1010,Laptop,Electronics,North,Tripura,Ballia,2,6866,15,11672.2,3602.05,4468.1,Credit Card,Delivered,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1414,18-05-2025,19-05-2025,CUST1170,Kabir Kade,Home Office,PROD1009,Calculator,Office Supplies,North,Odisha,Saharanpur,8,14475,5,110010.0,10128.45,28982.4,UPI,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1415,20-08-2025,23-08-2025,CUST1252,Manya Kari,Consumer,PROD1016,Cooking Oil,Grocery,North,Kerala,Vijayawada,5,4479,0,22395.0,2868.85,8050.75,Cash,Returned,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1416,15-06-2023,18-06-2023,CUST1260,Harsh Kohli,Corporate,PROD1016,Cooking Oil,Grocery,North,Kerala,Chandrapur,3,4479,5,12765.15,2868.85,4158.6,Cash,Pending,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1417,19-11-2025,23-11-2025,CUST1279,Gagan Raj,Consumer,PROD1015,Rice Bag,Grocery,South,Uttar Pradesh,Tadipatri,10,11182,0,111820.0,8707.28,24747.2,Net Banking,Pending,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1418,27-01-2023,28-01-2023,CUST1041,Gopal Dey,Consumer,PROD1001,Study Table,Furniture,East,Himachal Pradesh,Kolhapur,1,4700,5,4465.0,3230.55,1234.45,Net Banking,Returned,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,94,28,No,0
ORD1419,12-10-2023,17-10-2023,CUST1191,Lajita Varghese,Home Office,PROD1010,Laptop,Electronics,East,Telangana,Karnal,6,6866,15,35016.6,3602.05,13404.3,Net Banking,Delivered,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,15,31,Yes,41
ORD1420,24-07-2024,31-07-2024,CUST1222,Chatura Nagi,Consumer,PROD1001,Study Table,Furniture,North,Assam,Bhilwara,4,4700,0,18800.0,3230.55,5877.8,Cash,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,94,28,No,0
ORD1421,11-09-2024,12-09-2024,CUST1143,Gaurangi Bava,Corporate,PROD1015,Rice Bag,Grocery,East,Chhattisgarh,Thiruvananthapuram,1,11182,20,8945.6,8707.28,238.32,Cash,Returned,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1422,29-11-2023,30-11-2023,CUST1230,Indrajit Madan,Home Office,PROD1015,Rice Bag,Grocery,South,Uttar Pradesh,Gudivada,10,11182,0,111820.0,8707.28,24747.2,Credit Card,Pending,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1423,17-11-2024,22-11-2024,CUST1215,Pahal Chowdhury,Home Office,PROD1002,Sofa,Furniture,East,Maharashtra,Karawal Nagar,7,10208,20,57164.8,6313.28,12971.84,Cash,Pending,Arya-Malhotra,jeremiah96@de.com,86,19,No,0
ORD1424,21-10-2023,24-10-2023,CUST1267,Yashica Aurora,Corporate,PROD1003,Bookshelf,Furniture,North,Maharashtra,Udaipur,5,12860,20,51440.0,8267.37,10103.15,Net Banking,Pending,Arya-Malhotra,jeremiah96@de.com,69,21,No,0
ORD1425,08-01-2025,13-01-2025,CUST1283,Yoshita Sagar,Corporate,PROD1010,Laptop,Electronics,West,Bihar,South Dumdum,7,6866,0,48062.0,3602.05,22847.65,Cash,Pending,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1426,28-06-2025,29-06-2025,CUST1168,Aayush Setty,Home Office,PROD1008,File Folder,Office Supplies,South,Andhra Pradesh,Nagercoil,6,1640,15,8364.0,1112.22,1690.68,Net Banking,Returned,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1427,27-02-2024,29-02-2024,CUST1072,Caleb Bath,Home Office,PROD1007,Stapler,Office Supplies,North,Himachal Pradesh,Aligarh,2,10905,20,17448.0,8458.2,531.6,Cash,Pending,Ben Ltd,gunbir50@kuruvilla.com,14,31,Yes,34
ORD1428,21-10-2025,27-10-2025,CUST1273,Sneha Gokhale,Corporate,PROD1016,Cooking Oil,Grocery,East,Assam,Mangalore,10,4479,0,44790.0,2868.85,16101.5,Cash,Cancelled,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1429,04-03-2023,11-03-2023,CUST1129,Vritti Deep,Home Office,PROD1016,Cooking Oil,Grocery,East,Assam,Ichalkaranji,7,4479,0,31353.0,2868.85,11271.05,UPI,Pending,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1430,31-05-2023,05-06-2023,CUST1259,Balhaar Vohra,Home Office,PROD1002,Sofa,Furniture,East,Goa,Nellore,7,10208,20,57164.8,6313.28,12971.84,Net Banking,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,86,19,No,0
ORD1431,26-07-2024,30-07-2024,CUST1181,Adweta Bir,Corporate,PROD1011,Keyboard,Electronics,West,Himachal Pradesh,Tadepalligudem,7,4734,15,28167.3,2786.2,8663.9,UPI,Delivered,Hari-Sehgal,harishrege@karpe.net,45,23,No,0
ORD1432,01-05-2025,02-05-2025,CUST1227,Damini Chowdhury,Consumer,PROD1014,Monitor,Electronics,West,Nagaland,Dewas,7,7430,20,41608.0,2466.9,24339.7,Cash,Returned,Buch and Sons,balizaitra@chada.info,55,27,No,0
ORD1433,28-03-2025,02-04-2025,CUST1252,Manya Kari,Consumer,PROD1015,Rice Bag,Grocery,North,Kerala,Vijayawada,4,11182,15,38018.8,8707.28,3189.68,Net Banking,Returned,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1434,22-05-2025,27-05-2025,CUST1145,Diya Kulkarni,Home Office,PROD1005,Pen,Office Supplies,West,Himachal Pradesh,Kota,6,5109,15,26055.9,1994.08,14091.42,Credit Card,Pending,Ben Ltd,gunbir50@kuruvilla.com,76,18,No,0
ORD1435,15-04-2024,16-04-2024,CUST1123,Balendra Sani,Corporate,PROD1010,Laptop,Electronics,West,Uttar Pradesh,Singrauli,7,6866,15,40852.7,3602.05,15638.35,Net Banking,Delivered,Hari-Sehgal,harishrege@karpe.net,15,31,Yes,41
ORD1436,23-06-2025,25-06-2025,CUST1238,Ikshita Sandal,Home Office,PROD1009,Calculator,Office Supplies,South,Tripura,Agra,6,14475,20,69480.0,10128.45,8709.3,Credit Card,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1437,26-06-2025,29-06-2025,CUST1217,Ekapad Sachar,Corporate,PROD1010,Laptop,Electronics,North,Sikkim,Ghaziabad,5,6866,20,27464.0,3602.05,9453.75,Net Banking,Returned,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,15,31,Yes,41
ORD1438,04-10-2024,11-10-2024,CUST1131,Andrew Kala,Home Office,PROD1012,Mouse,Electronics,East,Gujarat,Kadapa,8,6429,0,51432.0,4008.17,19366.64,Credit Card,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,76,29,No,0
ORD1439,10-08-2025,13-08-2025,CUST1205,Patrick Dasgupta,Corporate,PROD1014,Monitor,Electronics,North,Himachal Pradesh,Vijayawada,3,7430,15,18946.5,2466.9,11545.8,Cash,Delivered,Bal-Goel,banikgautam@kuruvilla.net,55,27,No,0
ORD1440,11-07-2025,18-07-2025,CUST1096,Baghyawati Mutti,Home Office,PROD1013,Headphones,Electronics,West,Sikkim,Sirsa,1,5858,0,5858.0,3406.43,2451.57,UPI,Pending,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
